time,accel_x,accel_y,accel_z
337.4,0.588251,-0.359487,-10.751924
337.42,0.653612,-0.620932,-9.967589
337.44,0.424848,-0.555571,-9.673463
337.46,0.555571,-0.620932,-9.47738
337.48,0.52289,-0.52289,-9.510061
337.5,0.424848,-0.52289,-9.412018
337.52,0.457529,-0.588251,-9.575422
337.54,0.457529,-0.52289,-9.869547
337.56,0.588251,-0.490209,-9.967589
337.58,0.588251,-0.555571,-10.392437
337.6,0.620932,-0.52289,-10.261714
337.62,0.588251,-0.751654,-10.261714
337.64,0.555571,-0.784335,-10.163673
337.66,0.457529,-0.751654,-10.000269
337.68,0.490209,-0.817015,-9.934908
337.7,0.52289,-0.686293,-9.640783
337.72,0.620932,-0.817015,-9.412018
337.74,0.555571,-0.817015,-9.150574
337.76,0.555571,-0.686293,-9.052532
337.78,0.424848,-0.784335,-9.379338
337.8,0.457529,-0.718974,-9.281296
337.82,0.490209,-0.686293,-9.215935
337.84,0.490209,-0.457529,-8.92181
337.86,0.424848,-0.359487,-8.856448
337.88,0.392167,-0.294126,-8.823767
337.9,0.326806,-0.294126,-8.856448
337.92,0.228764,-0.294126,-8.823767
337.94,0.424848,-0.261445,-8.725725
337.96,0.457529,-0.228764,-8.758406
337.98,0.392167,-0.163403,-8.660364
338,0.490209,0.032681,-8.627684
338.02,0.294126,0.032681,-9.085212
338.04,0.326806,0,-9.608102
338.06,0.490209,0.065361,-9.902228
338.08,0.424848,0,-9.902228
338.1,0.490209,0,-10.229034
338.12,0.620932,0,-10.261714
338.14,0.490209,0.065361,-10.523159
338.16,0.555571,0.098042,-10.719243
338.18,0.751654,0.130722,-10.849965
338.2,0.588251,0.326806,-10.621202
338.22,0.52289,0.196084,-10.653882
338.24,0.653612,0.261445,-10.751924
338.26,0.686293,0.294126,-11.046049
338.28,0.653612,0.098042,-11.830385
338.3,1.013099,0.294126,-12.483997
338.32,0.947738,0.032681,-13.072248
338.34,1.07846,0.032681,-12.876164
338.36,1.07846,0.52289,-12.843483
338.38,0.751654,0.326806,-13.333693
338.4,0.915057,0.294126,-13.268332
338.42,1.07846,0.424848,-13.202971
338.44,0.784335,0.457529,-13.072248
338.46,0.555571,0.326806,-12.385955
338.48,0.424848,0.490209,-11.144091
338.5,0.52289,0.065361,-10.457798
338.52,0.555571,-0.032681,-10.327076
338.54,0.686293,0.196084,-10.621202
338.56,0.784335,0.359487,-10.751924
338.58,0.947738,0.588251,-11.242133
338.6,1.013099,0.686293,-11.666981
338.62,1.07846,0.915057,-11.470898
338.64,1.04578,0.817016,-11.209453
338.66,0.817016,0.555571,-11.209453
338.68,0.686293,0.490209,-11.274814
338.7,0.620932,0.620932,-11.242133
338.72,0.555571,0.359487,-11.405536
338.74,0.686293,0.392167,-11.242133
338.76,0.588251,0.588251,-10.948008
338.78,0.686293,0.326806,-11.242133
338.8,0.620932,0.261445,-11.209453
338.82,0.718974,0.228764,-11.046049
338.84,0.817016,0.065361,-11.144091
338.86,0.915057,-0.196084,-11.470898
338.88,0.784335,-0.196084,-11.60162
338.9,0.947738,-0.065361,-11.503579
338.92,0.882377,-0.130722,-11.634301
338.94,0.751654,0.163403,-11.503579
338.96,0.653612,0.228764,-11.176772
338.98,0.555571,0.032681,-11.11141
339,0.457529,-0.294126,-11.340175
339.02,0.52289,-0.490209,-11.372856
339.04,0.555571,-0.784335,-11.503579
339.06,0.653612,-0.915057,-11.372856
339.08,0.653612,-0.915057,-11.176772
339.1,0.784335,-0.915057,-10.817285
339.12,0.555571,-0.849696,-10.457798
339.14,0.392167,-1.04578,-10.425118
339.16,0.424848,-1.176502,-10.392437
339.18,0.653612,-1.241864,-10.457798
339.2,0.653612,-1.274544,-10.229034
339.22,0.392167,-1.176502,-10.032951
339.24,0.228764,-1.176502,-9.934908
339.26,0.359487,-1.111141,-9.575422
339.28,0.359487,-1.241864,-9.281296
339.3,0.326806,-1.405267,-9.281296
339.32,0.359487,-1.176502,-9.379338
339.34,0.326806,-1.307225,-9.542741
339.36,0.392167,-1.307225,-9.738825
339.38,0.424848,-1.339905,-9.706144
339.4,0.555571,-1.04578,-9.608102
339.42,0.294126,-1.04578,-9.542741
339.44,0.130722,-1.04578,-9.183255
339.46,0.065361,-0.849696,-8.725726
339.48,0,-0.849696,-8.627684
339.5,0.261445,-0.915057,-8.725726
339.52,0.555571,-1.307225,-9.117893
339.54,0.326806,-0.882377,-8.791087
339.56,0.228764,-1.143822,-8.595003
339.58,0.196084,-0.882377,-8.398919
339.6,0.490209,-0.882377,-8.921809
339.62,0.457529,-0.817015,-9.117893
339.64,0.555571,-0.784335,-9.804186
339.66,0.392167,-0.555571,-10.03295
339.68,0.490209,-0.686293,-10.359757
339.7,0.424848,-0.849696,-10.065631
339.72,0.359487,-0.588251,-9.738825
339.74,0.228764,-0.490209,-9.281296
339.76,0.424848,-0.686293,-9.281296
339.78,0.424848,-0.620932,-9.51006
339.8,0.261445,-0.490209,-8.98717
339.82,0.261445,-0.326806,-8.398919
339.84,0.196084,-0.326806,-7.87603
339.86,0.196084,-0.359487,-8.039433
339.88,0.261445,-0.228764,-8.333558
339.9,0.261445,-0.490209,-8.562323
339.92,0.294126,-0.326806,-8.4316
339.94,0.261445,-0.326806,-8.366239
339.96,0.326806,-0.653612,-8.823768
339.98,0.359487,-0.490209,-9.281296
340,0.326806,-0.620932,-9.575421
340.02,0.326806,-0.653612,-10.098312
340.04,0.490209,-0.555571,-10.52316
340.06,0.52289,-0.718974,-10.359757
340.08,0.457529,-0.784335,-9.967589
340.1,0.52289,-0.751654,-9.771505
340.12,0.457529,-0.784335,-9.575421
340.14,0.457529,-0.784335,-9.248615
340.16,0.424848,-0.588251,-9.248615
340.18,0.294126,-0.653612,-8.921809
340.2,0.359487,-0.751654,-8.889129
340.22,0.424848,-0.555571,-8.921809
340.24,0.261445,-0.588251,-8.95449
340.26,0.359487,-0.588251,-9.150574
340.28,0.457529,-0.588251,-9.738825
340.3,0.424848,-0.620932,-10.03295
340.32,0.326806,-0.653612,-10.00027
340.34,0.359487,-0.686293,-10.229035
340.36,0.490209,-0.653612,-10.425118
340.38,0.490209,-0.686293,-10.719243
340.4,0.653612,-0.620932,-11.176772
340.42,0.686293,-0.424848,-11.568939
340.44,0.653612,-0.392167,-11.6343
340.46,0.718974,-0.457529,-11.536259
340.48,0.686293,-0.588251,-11.111411
340.5,0.555571,-0.620932,-10.882647
340.52,0.620932,-0.718974,-10.980688
340.54,0.620932,-0.751654,-10.980688
340.56,0.588251,-0.751654,-10.817286
340.58,0.52289,-0.686293,-10.555841
340.6,0.555571,-0.555571,-10.980689
340.62,0.620932,-0.555571,-11.666981
340.64,0.686293,-0.620932,-11.895746
340.66,0.686293,-0.555571,-11.895746
340.68,0.686293,-0.490209,-11.765023
340.7,0.718974,-0.555571,-11.438217
340.72,0.718974,-0.588251,-11.242134
340.74,0.686293,-0.424848,-11.04605
340.76,0.653612,-0.490209,-11.307495
340.78,0.52289,-0.424848,-11.176772
340.8,0.588251,-0.359487,-10.882646
340.82,0.686293,-0.359487,-11.04605
340.84,0.588251,-0.359487,-11.144091
340.86,0.653612,-0.228764,-11.765023
340.88,0.817015,-0.228764,-12.778122
340.9,0.784335,-0.228764,-13.497097
340.92,0.915057,-0.228764,-13.595138
340.94,0.882377,-0.392167,-13.202971
340.96,0.686293,-0.326806,-12.483997
340.98,0.588251,-0.228764,-11.961107
341,0.490209,-0.261445,-11.536259
341.02,0.555571,-0.294126,-11.405536
341.04,0.588251,-0.261445,-10.621202
341.06,0.457529,-0.359487,-9.575422
341.08,0.457529,-0.163403,-8.496961
341.1,0.392167,-0.196084,-8.889128
341.12,0.588251,-0.359487,-10.653882
341.14,0.620932,-0.392167,-10.882646
341.16,0.653612,-0.52289,-11.111411
341.18,0.686293,-0.653612,-11.830385
341.2,0.817015,-0.490209,-11.536259
341.22,1.04578,-0.751654,-11.666981
341.24,0.947738,-0.751654,-11.340175
341.26,0.686293,-0.588251,-10.653882
341.28,0.588251,-0.490209,-10.065631
341.3,0.424848,-0.588251,-9.215935
341.32,0.163403,-0.620932,-8.725726
341.34,0.294126,-0.294126,-8.725726
341.36,0.424848,-0.032681,-8.92181
341.38,0.359487,-0.065361,-8.823767
341.4,0.228764,-0.457529,-8.95449
341.42,0.196084,-0.457529,-9.085212
341.44,0.326806,-0.261445,-9.379338
341.46,0.228764,-0.326806,-9.346657
341.48,0.163403,-0.392167,-9.902228
341.5,0.424848,-0.490209,-11.209453
341.52,0.424848,-0.326806,-11.503579
341.54,0.424848,-0.490209,-11.797704
341.56,0.620932,-0.490209,-12.320593
341.58,0.457529,-0.751654,-12.189871
341.6,0.588251,-0.817015,-12.582039
341.62,0.751654,-0.817015,-12.876164
341.64,0.457529,-0.718974,-12.418635
341.66,0.392167,-0.653612,-11.372856
341.68,0.261445,-0.784335,-10.555841
341.7,0.326806,-0.457529,-10.294395
341.72,0.588251,-0.490209,-9.804186
341.74,0.588251,-0.392167,-9.052531
341.76,0.294126,-0.424848,-8.398919
341.78,0.294126,-0.588251,-8.072113
341.8,0.163403,-0.490209,-8.137474
341.82,0.261445,-0.555571,-8.758406
341.84,0.228764,-0.588251,-8.889129
341.86,0.196084,-0.52289,-9.019851
341.88,0.196084,-0.457529,-8.627684
341.9,0.294126,-0.457529,-8.95449
341.92,0.424848,-0.588251,-9.738825
341.94,0.457529,-0.686293,-9.673464
341.96,0.261445,-0.718974,-8.333558
341.98,0.196084,-0.653612,-7.843349
342,0.261445,-0.718974,-7.90871
342.02,0.261445,-0.718974,-8.333558
342.04,0.326806,-0.686293,-8.268197
342.06,0.392167,-0.686293,-7.974071
342.08,0.261445,-0.784335,-7.974071
342.1,0.294126,-0.784335,-8.006752
342.12,0.424848,-0.751654,-8.104794
342.14,0.326806,-0.882377,-8.202836
342.16,0.392167,-0.849696,-8.006752
342.18,0.52289,-0.817015,-8.333558
342.2,0.555571,-0.849696,-8.98717
342.22,0.718974,-0.718974,-9.738825
342.24,0.718974,-0.718974,-10.229034
342.26,0.718974,-0.751654,-10.327076
342.28,0.751654,-0.718974,-10.751924
342.3,0.751654,-0.849696,-10.653882
342.32,0.751654,-0.980419,-10.163672
342.34,0.817016,-1.04578,-10.229034
342.36,0.751654,-1.143822,-9.738825
342.38,0.686293,-1.04578,-9.542741
342.4,0.817016,-1.143822,-9.771505
342.42,0.915057,-1.013099,-9.902227
342.44,0.947738,-1.04578,-10.065631
342.46,0.915057,-1.274544,-10.621202
342.48,0.947738,-1.143822,-10.588521
342.5,0.882377,-1.111141,-10.229034
342.52,0.882377,-1.143822,-9.836866
342.54,0.817016,-1.111141,-9.575421
342.56,0.882377,-1.176502,-9.47738
342.58,1.013099,-1.209183,-9.934909
342.6,1.111141,-1.04578,-10.621201
342.62,1.143822,-0.849696,-11.04605
342.64,1.307225,-0.915057,-11.340175
342.66,1.437947,-0.718974,-11.765023
342.68,1.339905,-0.817015,-12.418636
342.7,1.339905,-0.686293,-12.908845
342.72,1.307225,-0.457529,-12.582039
342.74,1.437947,-0.457529,-12.843484
342.76,1.470628,-0.326806,-13.006887
342.78,1.437947,-0.261445,-13.268332
342.8,1.339905,-0.294126,-12.68008
342.82,1.470628,-0.392167,-12.974207
342.84,1.437947,-0.359487,-12.974207
