time,gyro_x,gyro_y,gyro_z
289.66,-0.059341,0.081158,0.240855
289.68,-0.098611,0.056723,0.256563
289.7,-0.122173,0.047124,0.260054
289.72,-0.142244,0.019199,0.273144
289.74,-0.188496,0.008727,0.277507
289.76,-0.16057,-0.001745,0.286234
289.78,-0.17366,-0.001745,0.294961
289.8,-0.201586,0.002618,0.300197
289.82,-0.191114,0.021817,0.313287
289.84,-0.18326,0.034034,0.325504
289.86,-0.132645,0.047124,0.334231
289.88,-0.064577,0.049742,0.341212
289.9,0.036652,0.045379,0.354302
289.92,0.124791,0.059341,0.37001
289.94,0.113446,0.084648,0.378736
289.96,0.070686,0.083776,0.389208
289.98,0.06545,0.074176,0.390081
290,0.044506,0.051487,0.402298
290.02,-0.002618,0.031416,0.401426
290.04,-0.041015,0.015708,0.391826
290.06,-0.069813,0.002618,0.383972
290.08,-0.061087,0.008727,0.363901
290.1,-0.058469,-0.001745,0.365646
290.12,-0.070686,-0.005236,0.348193
290.14,-0.066323,-0.010472,0.335976
290.16,-0.094248,-0.006981,0.325504
290.18,-0.100356,0.012217,0.308051
290.2,-0.062832,0.031416,0.293215
290.22,-0.095993,0.029671,0.280125
290.24,-0.087266,0.030543,0.271399
290.26,-0.064577,0.06545,0.268781
290.28,-0.020944,0.090757,0.2522
290.3,0.000873,0.105592,0.243473
290.32,0.040143,0.124791,0.243473
290.34,0.051487,0.136136,0.233001
290.36,0.066323,0.137008,0.223402
290.38,0.077667,0.128282,0.216421
290.4,0.09163,0.124791,0.202458
290.42,0.100356,0.123918,0.193732
290.44,0.083776,0.112574,0.18326
290.46,0.068941,0.11781,0.166679
290.48,0.066323,0.123918,0.158825
290.5,0.066323,0.111701,0.149226
290.52,0.082903,0.099484,0.141372
290.54,0.093375,0.087266,0.135263
290.56,0.098611,0.075922,0.125664
290.58,0.137008,0.069813,0.116937
290.6,0.174533,0.077667,0.105592
290.62,0.205076,0.086394,0.10472
290.64,0.256563,0.089884,0.10821
290.66,0.349066,0.097738,0.105592
290.68,0.390081,0.106465,0.110828
290.7,0.394444,0.095993,0.10821
290.72,0.398808,0.085521,0.101229
290.74,0.421497,0.069813,0.100356
290.76,0.44855,0.058469,0.102102
290.78,0.429351,0.05236,0.102102
290.8,0.375246,0.045379,0.101229
290.82,0.315032,0.044506,0.10472
290.84,0.30456,0.046251,0.112574
290.86,0.285361,0.048869,0.119555
290.88,0.257436,0.054105,0.124791
290.9,0.198968,0.070686,0.127409
290.92,0.14399,0.07854,0.1309
290.94,0.059341,0.089884,0.139626
290.96,0,0.102102,0.141372
290.98,-0.042761,0.116064,0.150971
291,-0.082903,0.119555,0.162316
291.02,-0.126536,0.123918,0.174533
291.04,-0.114319,0.123046,0.182387
291.06,-0.105592,0.124791,0.192859
291.08,-0.082903,0.13439,0.208567
291.1,-0.058469,0.139626,0.217293
291.12,-0.061959,0.145735,0.236492
291.14,-0.060214,0.136136,0.244346
291.16,-0.085521,0.122173,0.253073
291.18,-0.13439,0.114319,0.246091
291.2,-0.224275,0.102102,0.23911
291.22,-0.287107,0.101229,0.239983
291.24,-0.315905,0.089884,0.246964
291.26,-0.341212,0.087266,0.246091
291.28,-0.337721,0.088139,0.247837
291.3,-0.327249,0.086394,0.259181
291.32,-0.349939,0.068941,0.255691
291.34,-0.370882,0.063705,0.256563
291.36,-0.37001,0.066323,0.260054
291.38,-0.376991,0.072431,0.264417
291.4,-0.400553,0.084648,0.26529
291.42,-0.458149,0.09512,0.260054
291.44,-0.526217,0.10821,0.257436
291.46,-0.592539,0.123918,0.259181
291.48,-0.672824,0.132645,0.253073
291.5,-0.710349,0.141372,0.248709
291.52,-0.698132,0.133518,0.247837
291.54,-0.685914,0.123046,0.248709
291.56,-0.701622,0.111701,0.239983
291.58,-0.708604,0.106465,0.237365
291.6,-0.69115,0.10472,0.231256
291.62,-0.657116,0.10472,0.218166
291.64,-0.65188,0.116064,0.194604
291.66,-0.680678,0.123046,0.180642
291.68,-0.718203,0.142244,0.17017
291.7,-0.771436,0.157952,0.15708
291.72,-0.829031,0.165806,0.142244
291.74,-0.928515,0.164061,0.127409
291.76,-1.027999,0.155334,0.114319
291.78,-1.109157,0.149226,0.102974
291.8,-1.12661,0.125664,0.096866
291.82,-1.062906,0.10821,0.088139
291.84,-0.988729,0.090757,0.073304
291.86,-0.925025,0.090757,0.064577
291.88,-0.875283,0.079412,0.068068
291.9,-0.829031,0.075922,0.055851
291.92,-0.738274,0.071559,0.057596
291.94,-0.696386,0.067195,0.050615
291.96,-0.668461,0.079412,0.042761
291.98,-0.663225,0.083776,0.037525
292,-0.657116,0.083776,0.020071
292.02,-0.636172,0.076794,0.014835
292.04,-0.624828,0.075922,-0.000873
292.06,-0.617847,0.070686,-0.018326
292.08,-0.589921,0.062832,-0.032289
292.1,-0.572468,0.058469,-0.057596
292.12,-0.553269,0.064577,-0.075049
292.14,-0.499164,0.070686,-0.09512
292.16,-0.414516,0.068941,-0.11781
292.18,-0.328122,0.056723,-0.139626
292.2,-0.232129,0.031416,-0.162316
292.22,-0.141372,0.021817,-0.178896
292.24,-0.059341,0.007854,-0.191114
292.26,-0.009599,-0.003491,-0.212058
292.28,0.050615,-0.020944,-0.220784
292.3,0.076794,-0.02618,-0.228638
292.32,0.11781,-0.02618,-0.244346
292.34,0.17366,-0.018326,-0.256563
292.36,0.227765,-0.030543,-0.261799
292.38,0.254818,-0.045379,-0.266163
292.4,0.290597,-0.050615,-0.275762
292.42,0.340339,-0.048869,-0.277507
292.44,0.372628,-0.051487,-0.284489
292.46,0.385718,-0.044506,-0.290597
292.48,0.424115,-0.048869,-0.290597
292.5,0.457276,-0.057596,-0.297579
292.52,0.509636,-0.054105,-0.300197
292.54,0.553269,-0.061087,-0.294088
292.56,0.575959,-0.063705,-0.286234
292.58,0.562869,-0.075049,-0.274017
292.6,0.558505,-0.068068,-0.268781
292.62,0.540179,-0.060214,-0.257436
292.64,0.509636,-0.061087,-0.246964
292.66,0.486947,-0.057596,-0.229511
292.68,0.460767,-0.054978,-0.210312
292.7,0.403171,-0.055851,-0.19635
292.72,0.315032,-0.044506,-0.180642
292.74,0.216421,-0.03927,-0.164934
292.76,0.137008,-0.017453,-0.150098
292.78,0.089884,0.003491,-0.128282
292.8,0.023562,0.018326,-0.106465
292.82,-0.029671,0.032289,-0.088139
292.84,-0.068068,0.030543,-0.06545
292.86,-0.099484,0.020944,-0.045379
292.88,-0.127409,0.013963,-0.020071
292.9,-0.132645,0.017453,0
292.92,-0.13439,0.011345,0.020944
292.94,-0.139626,0.013963,0.040143
292.96,-0.161443,0.012217,0.059341
292.98,-0.193732,0.008727,0.075922
293,-0.211185,0.008727,0.096866
293.02,-0.213803,0.004363,0.112574
293.04,-0.198968,0.007854,0.136136
293.06,-0.207694,0.005236,0.137881
293.08,-0.212058,0.003491,0.14399
293.1,-0.21293,-0.003491,0.150098
293.12,-0.19635,0.000873,0.159698
293.14,-0.191114,-0.004363,0.159698
293.16,-0.204204,-0.003491,0.163188
293.18,-0.259181,-0.000873,0.161443
293.2,-0.325504,-0.005236,0.149226
293.22,-0.39619,-0.009599,0.140499
293.24,-0.464258,-0.006981,0.131772
293.26,-0.520108,-0.011345,0.118682
293.28,-0.538434,-0.004363,0.113446
293.3,-0.527089,0.000873,0.105592
293.32,-0.480838,0.022689,0.095993
293.34,-0.411898,0.041015,0.084648
293.36,-0.390954,0.059341,0.073304
293.38,-0.37001,0.061087,0.057596
293.4,-0.367392,0.063705,0.043633
293.42,-0.342957,0.06545,0.021817
293.44,-0.322013,0.064577,-0.005236
293.46,-0.290597,0.060214,-0.021817
293.48,-0.242601,0.05236,-0.034907
293.5,-0.210312,0.057596,-0.045379
293.52,-0.178896,0.06545,-0.063705
293.54,-0.161443,0.068941,-0.07854
293.56,-0.140499,0.064577,-0.100356
293.58,-0.131772,0.06545,-0.115192
293.6,-0.122173,0.054978,-0.135263
293.62,-0.109956,0.055851,-0.148353
293.64,-0.102102,0.050615,-0.153589
293.66,-0.082903,0.034034,-0.158825
293.68,-0.038397,0.020944,-0.158825
293.7,0.032289,0.007854,-0.16057
293.72,0.075049,0.011345,-0.17366
293.74,0.110828,0.009599,-0.187623
293.76,0.126536,0.016581,-0.197222
293.78,0.122173,0.020071,-0.202458
293.8,0.13439,0.004363,-0.205949
293.82,0.167552,0.001745,-0.210312
293.84,0.206822,-0.009599,-0.210312
293.86,0.239983,-0.010472,-0.205076
293.88,0.249582,-0.000873,-0.212058
293.9,0.258309,0.005236,-0.222529
293.92,0.233001,0.003491,-0.233001
293.94,0.219911,-0.001745,-0.228638
293.96,0.276635,-0.002618,-0.228638
293.98,0.36041,0.006109,-0.228638
294,0.420624,0.009599,-0.228638
294.02,0.434587,0.014835,-0.224275
294.04,0.430224,0.000873,-0.22602
294.06,0.400553,-0.006981,-0.220784
294.08,0.400553,-0.010472,-0.220784
294.1,0.39619,-0.017453,-0.219039
294.12,0.388336,-0.019199,-0.211185
294.14,0.388336,-0.028798,-0.205949
294.16,0.36041,-0.02618,-0.202458
294.18,0.405789,-0.007854,-0.188496
294.2,0.427606,0.004363,-0.17366
294.22,0.47473,0.001745,-0.164061
294.24,0.520981,-0.014835,-0.154462
294.26,0.520108,-0.029671,-0.139626
294.28,0.532325,-0.042761,-0.1213
294.3,0.548033,-0.048869,-0.096866
294.32,0.565487,-0.054105,-0.081158
294.34,0.511381,-0.047997,-0.068941
294.36,0.458149,-0.034034,-0.069813
294.38,0.431096,-0.015708,-0.056723
294.4,0.472984,0.020944,-0.049742
294.42,0.434587,0.040143,-0.045379
294.44,0.407534,0.022689,-0.024435
294.46,0.383972,0.001745,-0.012217
294.48,0.41277,0,0.010472
294.5,0.415388,-0.003491,0.034907
294.52,0.380482,-0.004363,0.05236
294.54,0.328122,-0.002618,0.069813
294.56,0.283616,-0.000873,0.088139
294.58,0.23911,-0.015708,0.103847
294.6,0.225147,-0.021817,0.116064
294.62,0.240855,-0.02618,0.140499
294.64,0.324631,-0.015708,0.157952
294.66,0.431969,-0.000873,0.164934
294.68,0.505273,0.003491,0.178024
294.7,0.575086,-0.022689,0.184132
294.72,0.625701,-0.029671,0.200713
294.74,0.655371,-0.029671,0.211185
294.76,0.55676,-0.031416,0.213803
294.78,0.421497,-0.03927,0.22602
294.8,0.292343,-0.041888,0.227765
294.82,0.161443,-0.036652,0.245219
294.84,0.083776,-0.013963,0.277507
294.86,0.031416,0.009599,0.308051
294.88,-0.014835,0.047997,0.334231
294.9,-0.035779,0.079412,0.349939
294.92,-0.07854,0.10472,0.37001
294.94,-0.105592,0.109956,0.379609
294.96,-0.155334,0.112574,0.387463
294.98,-0.20944,0.1213,0.394444
295,-0.264417,0.126536,0.39968
295.02,-0.293215,0.116064,0.411898
295.04,-0.264417,0.096866,0.429351
295.06,-0.191114,0.072431,0.440696
295.08,-0.157952,0.055851,0.451168
295.1,-0.114319,0.046251,0.462512
295.12,-0.056723,0.053233,0.466876
295.14,0.011345,0.055851,0.473857
295.16,0.112574,0.068941,0.484329
295.18,0.110828,0.072431,0.481711
295.2,0.049742,0.071559,0.472112
295.22,-0.053233,0.089012,0.454658
295.24,-0.1213,0.110828,0.443314
295.26,-0.144862,0.127409,0.429351
295.28,-0.136136,0.137008,0.421497
295.3,-0.1213,0.151844,0.404044
295.32,-0.032289,0.164061,0.390081
295.34,0.047997,0.184132,0.3831
295.36,-0.002618,0.18326,0.356047
295.38,-0.150098,0.18326,0.324631
295.4,-0.269653,0.178896,0.301069
295.42,-0.300197,0.181514,0.274889
295.44,-0.34383,0.18675,0.246091
295.46,-0.333358,0.200713,0.222529
295.48,-0.205076,0.233874,0.205076
295.5,-0.132645,0.263545,0.17366
295.52,-0.09163,0.245219,0.154462
295.54,-0.068068,0.219039,0.146608
295.56,-0.094248,0.197222,0.131772
295.58,-0.11781,0.191114,0.123918
295.6,-0.136136,0.185878,0.111701
295.62,-0.162316,0.184132,0.105592
295.64,-0.159698,0.178024,0.110828
295.66,-0.150971,0.164934,0.110828
295.68,-0.17017,0.150971,0.109083
295.7,-0.205949,0.13439,0.099484
295.72,-0.222529,0.1213,0.09512
295.74,-0.194604,0.118682,0.089012
295.76,-0.166679,0.122173,0.093375
295.78,-0.106465,0.118682,0.10472
295.8,-0.027925,0.1213,0.10472
295.82,0.023562,0.127409,0.105592
295.84,0.023562,0.138754,0.099484
295.86,0.063705,0.146608,0.095993
295.88,0.126536,0.145735,0.088139
295.9,0.110828,0.144862,0.067195
295.92,0.102102,0.123918,0.045379
295.94,0.132645,0.105592,0.016581
295.96,0.109083,0.10472,-0.016581
295.98,0.027053,0.116064,-0.042761
296,-0.02618,0.109956,-0.046251
296.02,-0.055851,0.092502,-0.041888
296.04,-0.090757,0.084648,-0.049742
296.06,-0.15708,0.074176,-0.043633
296.08,-0.228638,0.072431,-0.030543
296.1,-0.247837,0.069813,-0.018326
296.12,-0.259181,0.080285,-0.009599
296.14,-0.287979,0.09512,-0.003491
296.16,-0.318523,0.097738,0.013963
296.18,-0.393572,0.087266,0.018326
296.2,-0.488692,0.08203,0.018326
296.22,-0.528835,0.105592,0.001745
296.24,-0.518363,0.140499,-0.016581
296.26,-0.550651,0.156207,-0.037525
296.28,-0.559378,0.167552,-0.064577
296.3,-0.501782,0.167552,-0.087266
296.32,-0.575959,0.145735,-0.090757
296.34,-0.699004,0.116937,-0.077667
296.36,-0.828159,0.062832,-0.057596
296.38,-0.886627,0.012217,-0.053233
296.4,-0.898845,-0.007854,-0.049742
296.42,-0.864811,-0.032289,-0.05236
296.44,-0.832522,-0.028798,-0.054978
296.46,-0.7662,-0.009599,-0.075922
296.48,-0.686787,-0.01309,-0.097738
296.5,-0.593412,-0.018326,-0.127409
296.52,-0.540179,-0.027925,-0.154462
296.54,-0.429351,-0.040143,-0.166679
296.56,-0.255691,-0.072431,-0.166679
296.58,-0.02618,-0.102974,-0.166679
296.6,0.243473,-0.118682,-0.159698
296.62,0.466876,-0.129154,-0.158825
296.64,0.528835,-0.142244,-0.168424
296.66,0.512254,-0.133518,-0.176278
296.68,0.468621,-0.125664,-0.197222
296.7,0.455531,-0.118682,-0.213803
296.72,0.359538,-0.114319,-0.224275
296.74,0.257436,-0.122173,-0.232129
296.76,0.179769,-0.127409,-0.230383
296.78,0.115192,-0.129154,-0.234747
296.8,0.09163,-0.118682,-0.234747
296.82,0.034034,-0.10821,-0.235619
296.84,-0.070686,-0.116064,-0.224275
296.86,-0.120428,-0.123046,-0.218166
296.88,-0.106465,-0.135263,-0.206822
296.9,-0.106465,-0.133518,-0.198968
296.92,-0.100356,-0.137881,-0.193732
296.94,-0.057596,-0.133518,-0.178024
296.96,-0.063705,-0.135263,-0.169297
296.98,-0.030543,-0.118682,-0.156207
297,-0.032289,-0.089012,-0.14748
297.02,-0.046251,-0.054105,-0.139626
297.04,-0.086394,-0.040143,-0.136136
297.06,-0.150971,-0.033161,-0.11781
297.08,-0.231256,-0.020944,-0.102102
297.1,-0.229511,0.006981,-0.092502
297.12,-0.192859,0.041888,-0.074176
297.14,-0.201586,0.054978,-0.057596
297.16,-0.221657,0.066323,-0.050615
297.18,-0.230383,0.088139,-0.030543
297.2,-0.228638,0.097738,-0.015708
297.22,-0.281871,0.097738,-0.008727
297.24,-0.366519,0.08203,-0.006981
297.26,-0.437205,0.064577,-0.003491
297.28,-0.508763,0.045379,0.007854
297.3,-0.608247,0.014835,0.028798
297.32,-0.594285,-0.003491,0.045379
297.34,-0.599521,-0.027925,0.056723
297.36,-0.571595,-0.040143,0.073304
297.38,-0.555887,-0.045379,0.081158
297.4,-0.644026,-0.054105,0.07854
297.42,-0.709476,-0.08203,0.069813
297.44,-0.712967,-0.07854,0.073304
297.46,-0.616101,-0.051487,0.054978
297.48,-0.557633,-0.032289,0.047124
297.5,-0.48782,-0.053233,0.041888
297.52,-0.385718,-0.054978,0.045379
297.54,-0.309796,-0.061959,0.044506
297.56,-0.316777,-0.067195,0.040143
297.58,-0.279253,-0.054978,0.030543
297.6,-0.229511,-0.025307,0.017453
297.62,-0.103847,-0.001745,0.006109
297.64,0.020071,0.008727,-0.008727
297.66,0.17366,0.020944,-0.016581
297.68,0.328122,0.029671,-0.029671
297.7,0.43546,0.019199,-0.035779
297.72,0.459022,-0.005236,-0.048869
297.74,0.502655,-0.016581,-0.075049
297.76,0.50091,-0.005236,-0.09163
297.78,0.536689,-0.008727,-0.123918
297.8,0.605629,-0.007854,-0.145735
297.82,0.679806,-0.021817,-0.158825
297.84,0.726057,-0.054105,-0.178896
297.86,0.712094,-0.087266,-0.191114
297.88,0.668461,-0.099484,-0.212058
297.9,0.621337,-0.107338,-0.237365
297.92,0.595157,-0.109083,-0.251327
297.94,0.571595,-0.120428,-0.263545
297.96,0.545415,-0.111701,-0.281871
297.98,0.539307,-0.10472,-0.294961
298,0.475602,-0.097738,-0.308923
298.02,0.383972,-0.073304,-0.310669
298.04,0.315032,-0.051487,-0.307178
298.06,0.319395,-0.054978,-0.290597
298.08,0.316777,-0.054978,-0.282743
298.1,0.299324,-0.042761,-0.270526
298.12,0.285361,-0.028798,-0.262672
298.14,0.263545,-0.021817,-0.250455
298.16,0.208567,-0.011345,-0.241728
298.18,0.131772,-0.011345,-0.220784
298.2,0.064577,-0.013963,-0.20944
298.22,-0.009599,-0.008727,-0.205076
298.24,-0.061087,-0.013963,-0.17366
298.26,-0.06545,-0.025307,-0.150971
298.28,-0.098611,-0.023562,-0.130027
298.3,-0.124791,-0.025307,-0.109956
298.32,-0.143117,-0.014835,-0.09163
298.34,-0.158825,-0.004363,-0.072431
298.36,-0.179769,-0.001745,-0.054978
298.38,-0.206822,-0.004363,-0.041015
298.4,-0.256563,-0.013963,-0.027053
298.42,-0.308923,-0.021817,-0.003491
298.44,-0.349939,-0.030543,0.009599
298.46,-0.385718,-0.03927,0.020071
298.48,-0.414516,-0.047124,0.034907
298.5,-0.407534,-0.060214,0.044506
298.52,-0.411025,-0.061959,0.050615
298.54,-0.377864,-0.06545,0.062832
298.56,-0.337721,-0.066323,0.07854
298.58,-0.301069,-0.06545,0.088139
298.6,-0.318523,-0.059341,0.083776
298.62,-0.271399,-0.046251,0.09163
298.64,-0.187623,-0.053233,0.101229
298.66,-0.122173,-0.048869,0.118682
298.68,-0.060214,-0.037525,0.130027
298.7,0.027053,-0.016581,0.1309
298.72,0.10472,0.010472,0.131772
298.74,0.165806,0.034907,0.126536
298.76,0.17366,0.061959,0.119555
298.78,0.210312,0.09163,0.098611
298.8,0.246091,0.092502,0.100356
298.82,0.288852,0.085521,0.097738
298.84,0.328122,0.07854,0.083776
298.86,0.364774,0.068941,0.08203
298.88,0.357792,0.05236,0.074176
298.9,0.334231,0.050615,0.058469
298.92,0.301942,0.046251,0.049742
298.94,0.254818,0.05236,0.031416
298.96,0.216421,0.05236,0.013963
298.98,0.163188,0.037525,-0.004363
299,0.140499,0.02618,-0.018326
299.02,0.184132,0.011345,-0.033161
299.04,0.159698,-0.019199,-0.049742
299.06,0.130027,-0.051487,-0.066323
299.08,0.163188,-0.070686,-0.082903
299.1,0.224275,-0.077667,-0.089884
299.12,0.297579,-0.080285,-0.098611
299.14,0.331613,-0.079412,-0.098611
299.16,0.284489,-0.069813,-0.088139
299.18,0.238237,-0.047997,-0.09163
299.2,0.213803,-0.003491,-0.088139
299.22,0.228638,0.031416,-0.082903
299.24,0.306305,0.064577,-0.068941
299.26,0.331613,0.090757,-0.056723
299.28,0.325504,0.116064,-0.043633
299.3,0.275762,0.119555,-0.025307
299.32,0.262672,0.125664,-0.006981
299.34,0.226893,0.124791,-0.004363
299.36,0.137881,0.10472,-0.001745
299.38,0.068941,0.077667,0.006981
299.4,0.111701,0.061087,0.020071
299.42,0.179769,0.038397,0.040143
299.44,0.187623,0.019199,0.042761
299.46,0.178896,0.010472,0.042761
299.48,0.124791,0.011345,0.049742
299.5,0.10472,0.023562,0.054105
299.52,0.101229,0.042761,0.059341
299.54,0.116937,0.046251,0.064577
299.56,0.132645,0.048869,0.071559
299.58,0.088139,0.051487,0.077667
299.6,0.043633,0.058469,0.081158
299.62,-0.015708,0.054978,0.079412
299.64,-0.072431,0.061087,0.089012
299.66,-0.103847,0.067195,0.098611
299.68,-0.110828,0.062832,0.109083
299.7,-0.083776,0.057596,0.10821
299.72,-0.067195,0.040143,0.113446
299.74,-0.061959,0.022689,0.116937
299.76,-0.112574,0.007854,0.125664
299.78,-0.139626,0.005236,0.131772
299.8,-0.187623,-0.003491,0.123918
299.82,-0.201586,-0.016581,0.118682
299.84,-0.207694,-0.028798,0.114319
299.86,-0.212058,-0.031416,0.106465
299.88,-0.238237,-0.041015,0.116064
299.9,-0.191114,-0.037525,0.116064
299.92,-0.22602,-0.015708,0.116064
299.94,-0.222529,0.020944,0.119555
299.96,-0.224275,0.043633,0.113446
299.98,-0.247837,0.062832,0.109083
300,-0.322013,0.056723,0.106465
300.02,-0.483456,0.064577,0.093375
300.04,-0.621337,0.085521,0.077667
300.06,-0.653626,0.10472,0.06545
300.08,-0.528835,0.123918,0.047997
300.1,-0.42237,0.118682,0.047124
300.12,-0.286234,0.112574,0.054978
300.14,-0.116064,0.102102,0.059341
300.16,-0.032289,0.09512,0.051487
300.18,0.000873,0.095993,0.05236
300.2,0.05236,0.102102,0.054978
300.22,-0.082903,0.105592,0.035779
300.24,-0.165806,0.105592,0.011345
300.26,-0.264417,0.118682,-0.007854
300.28,-0.311541,0.125664,-0.010472
300.3,-0.477348,0.125664,-0.013963
300.32,-0.49131,0.116064,-0.019199
300.34,-0.495673,0.079412,-0.012217
300.36,-0.388336,0.048869,-0.009599
300.38,-0.19635,0.016581,0.006109
300.4,0.006981,-0.015708,0.021817
300.42,0.16057,-0.03927,0.033161
300.44,0.273144,-0.028798,0.043633
300.46,0.351684,-0.055851,0.047997
300.48,0.427606,-0.09163,0.030543
300.5,0.522726,-0.115192,0.031416
300.52,0.656244,-0.115192,0.025307
300.54,0.720821,-0.113446,0.019199
300.56,0.744383,-0.109956,0.006981
300.58,0.745256,-0.099484,-0.008727
300.6,0.662352,-0.063705,-0.031416
300.62,0.458149,-0.053233,-0.051487
300.64,0.379609,-0.048869,-0.057596
300.66,0.355175,-0.016581,-0.060214
300.68,0.319395,-0.012217,-0.062832
300.7,0.237365,-0.023562,-0.072431
300.72,0.156207,-0.034034,-0.075922
300.74,0.043633,-0.032289,-0.081158
300.76,-0.051487,-0.014835,-0.080285
300.78,-0.110828,-0.008727,-0.082903
300.8,-0.154462,-0.020944,-0.082903
300.82,-0.080285,-0.034907,-0.08203
300.84,-0.058469,-0.03927,-0.071558
300.86,-0.013963,-0.031416,-0.066323
300.88,-0.023562,-0.019199,-0.059341
300.9,-0.000873,-0.017453,-0.047997
300.92,-0.014835,-0.020071,-0.027053
300.94,-0.058469,-0.02618,-0.023562
300.96,-0.128282,-0.043633,-0.015708
300.98,-0.176278,-0.068068,-0.001745
301,-0.154462,-0.072431,0.007854
301.02,-0.188496,-0.06545,0.012217
301.04,-0.228638,-0.060214,0.017453
301.06,-0.254818,-0.054978,0.030543
301.08,-0.237365,-0.057596,0.040143
301.1,-0.204204,-0.064577,0.050615
301.12,-0.165806,-0.068941,0.060214
301.14,-0.167552,-0.066323,0.069813
301.16,-0.208567,-0.040143,0.075049
301.18,-0.244346,-0.022689,0.075049
301.2,-0.277507,-0.010472,0.076794
301.22,-0.287979,-0.016581,0.076794
301.24,-0.316777,-0.017453,0.077667
301.26,-0.36041,-0.025307,0.086394
301.28,-0.342085,-0.034034,0.096866
301.3,-0.349066,-0.028798,0.102102
301.32,-0.292343,-0.011345,0.114319
301.34,-0.197222,-0.008727,0.127409
301.36,-0.094248,-0.006981,0.133518
301.38,-0.018326,-0.007854,0.14399
301.4,0.055851,-0.003491,0.135263
301.42,0.075049,0.007854,0.131772
301.44,0.124791,0.045379,0.125664
301.46,0.161443,0.086394,0.123918
301.48,0.212057,0.11781,0.116937
301.5,0.171042,0.133518,0.102102
301.52,0.068941,0.145735,0.073304
301.54,-0.030543,0.150098,0.047997
301.56,-0.146608,0.14748,0.015708
301.58,-0.15708,0.1309,0.007854
301.6,-0.068941,0.114319,0.01309
301.62,0.061959,0.118682,0.013963
301.64,0.150098,0.14748,0.010472
301.66,0.242601,0.16057,0.006981
301.68,0.202458,0.161443,-0.006109
301.7,0.175406,0.14748,-0.020944
301.72,0.119555,0.139626,-0.038397
301.74,0.131772,0.17017,-0.054978
301.76,0.107338,0.208567,-0.081158
301.78,0.07854,0.236492,-0.105592
301.8,0.049742,0.274017,-0.128282
301.82,0.029671,0.300197,-0.133518
301.84,-0.006109,0.308051,-0.130027
301.86,0.012217,0.322886,-0.136136
301.88,0.003491,0.314159,-0.144862
301.9,0.011345,0.294961,-0.142244
301.92,-0.030543,0.261799,-0.138754
301.94,-0.042761,0.248709,-0.132645
301.96,-0.031416,0.245219,-0.122173
301.98,0.027053,0.241728,-0.109956
302,0.047997,0.232129,-0.102974
302.02,0.019199,0.223402,-0.084648
302.04,-0.010472,0.202458,-0.077667
302.06,-0.056723,0.178024,-0.068068
302.08,-0.056723,0.158825,-0.058469
302.1,-0.092502,0.123046,-0.050615
302.12,-0.097738,0.089012,-0.037525
302.14,-0.1309,0.062832,-0.030543
302.16,-0.099484,0.033161,-0.018326
302.18,-0.132645,0.009599,-0.004363
302.2,-0.182387,-0.01309,0.003491
302.22,-0.237365,-0.036652,0.000873
302.24,-0.280125,-0.046251,-0.001745
302.26,-0.206822,-0.057596,0.001745
302.28,-0.133518,-0.068941,0.006109
302.3,-0.111701,-0.084648,0.012217
302.32,-0.094248,-0.099484,0.011345
302.34,-0.125664,-0.1213,0.000873
302.36,-0.230383,-0.122173,-0.006109
302.38,-0.363901,-0.09512,-0.018326
302.4,-0.486947,-0.075922,-0.034034
302.42,-0.528835,-0.092502,-0.046251
302.44,-0.51749,-0.09512,-0.05236
302.46,-0.55676,-0.089884,-0.058469
302.48,-0.450295,-0.100356,-0.049742
302.5,-0.240855,-0.136136,-0.030543
302.52,-0.331613,-0.154462,-0.030543
302.54,-0.454658,-0.119555,-0.043633
302.56,-0.542797,-0.040143,-0.070686
302.58,-0.466003,0.006981,-0.066323
302.6,-0.404916,-0.019199,-0.062832
302.62,-0.27838,-0.068941,-0.056723
302.64,-0.165806,-0.109083,-0.066323
302.66,-0.089884,-0.123918,-0.072431
302.68,-0.027053,-0.110828,-0.077667
302.7,0.063705,-0.093375,-0.075922
302.72,0.206822,-0.082903,-0.07854
302.74,0.344703,-0.080285,-0.08203
302.76,0.281871,-0.105592,-0.075922
302.78,0.206822,-0.109083,-0.083776
302.8,0.155334,-0.092502,-0.087266
302.82,0.156207,-0.083776,-0.095993
302.84,0.20944,-0.058469,-0.096866
302.86,0.103847,-0.041888,-0.110828
302.88,-0.023562,-0.024435,-0.1213
302.9,-0.097738,-0.046251,-0.128282
302.92,-0.076794,-0.076794,-0.127409
302.94,-0.061087,-0.119555,-0.122173
302.96,-0.024435,-0.139626,-0.125664
302.98,-0.034907,-0.137008,-0.128282
303,-0.028798,-0.099484,-0.130027
303.02,-0.032289,-0.081158,-0.120428
303.04,0.058469,-0.05236,-0.107338
303.06,0.14748,-0.019199,-0.095993
303.08,0.306305,0.011345,-0.085521
303.1,0.359538,0.03927,-0.081158
303.12,0.345575,0.088139,-0.075049
303.14,0.281871,0.114319,-0.070686
303.16,0.262672,0.132645,-0.064577
303.18,0.280998,0.116937,-0.054978
303.2,0.227765,0.106465,-0.047997
303.22,0.181514,0.111701,-0.044506
303.24,0.142244,0.137008,-0.037525
303.26,0.099484,0.148353,-0.029671
303.28,0.093375,0.146608,-0.020944
303.3,0.1309,0.14748,-0.018326
303.32,0.153589,0.14399,-0.024435
303.34,0.137881,0.133518,-0.032289
