time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
7.7,1.111141,0.196084,-9.804186,-0.011345,0.027925,0.006981
7.72,1.176502,0.228764,-9.804186,-0.015708,0.020944,0.012217
7.74,1.176502,0.163403,-9.804186,-0.017453,0.024435,-0.000873
7.76,1.143822,0.196084,-9.771505,-0.020944,0.004363,0.003491
7.78,1.143822,0.196084,-9.771505,-0.022689,0.018326,-0.007854
7.8,1.111141,0.196084,-9.804186,-0.023562,0.006981,0.002618
7.82,1.176502,0.196084,-9.836866,-0.02618,0.020071,0.013963
7.84,1.111141,0.130722,-9.804186,-0.028798,0.017453,0.014835
7.86,1.143822,0.228764,-9.706144,-0.01309,0.022689,0.013963
7.88,1.176502,0.228764,-9.771505,-0.008727,0.01309,0.003491
7.9,1.07846,0.228764,-9.804186,-0.010472,0.022689,0.020071
7.92,1.143822,0.228764,-9.804186,-0.008727,0.02618,0.006981
7.94,1.176502,0.261445,-9.804186,-0.009599,0.017453,0.004363
7.96,1.143822,0.228764,-9.836866,-0.021817,0.013963,0.006981
7.98,1.143822,0.163403,-9.771505,-0.020944,0.012217,0.012217
8,1.143822,0.228764,-9.771505,-0.019199,0.020071,0.003491
8.02,1.176502,0.196084,-9.836866,-0.029671,0.020944,0.014835
8.04,1.143822,0.294126,-9.738825,-0.020944,0.018326,0.002618
8.06,1.176502,0.196084,-9.738825,-0.030543,0.018326,0.009599
8.08,1.241864,0.261445,-9.738825,-0.01309,0.019199,0.008727
8.1,1.143822,0.196084,-9.804186,-0.006109,0.025307,0.015708
8.12,1.176502,0.228764,-9.738825,-0.01309,0.020944,0.009599
8.14,1.176502,0.196084,-9.869547,-0.004363,0.029671,0.015708
8.16,1.209183,0.196084,-9.738825,-0.009599,0.017453,-0.003491
8.18,1.209183,0.228764,-9.738825,-0.021817,0.028798,0.006109
8.2,1.111141,0.261445,-9.771505,-0.025307,0.018326,0.005236
8.22,1.209183,0.163403,-9.738825,-0.019199,0.025307,0.008727
8.24,1.07846,0.196084,-9.836866,-0.018326,0.025307,0.010472
8.26,1.176502,0.196084,-9.804186,-0.033161,0.013963,0.012217
8.28,1.143822,0.196084,-9.771505,-0.008727,0.021817,0.009599
8.3,1.143822,0.261445,-9.804186,-0.005236,0.01309,0.009599
8.32,1.176502,0.228764,-9.738825,-0.003491,0.003491,0.009599
8.34,1.111141,0.326806,-9.804186,-0.007854,0.018326,0
8.36,1.176502,0.163403,-9.738825,-0.013963,0.012217,0.010472
8.38,1.176502,0.228764,-9.738825,-0.014835,0.023562,0.010472
8.4,1.143822,0.196084,-9.836866,-0.020944,0.013963,0.001745
8.42,1.143822,0.196084,-9.771505,-0.008727,0.018326,0.016581
8.44,1.176502,0.196084,-9.771505,-0.006109,0.025307,0.010472
8.46,1.143822,0.228764,-9.771505,-0.010472,0.022689,-0.004363
8.48,1.143822,0.196084,-9.706144,-0.020071,0.020944,0.001745
8.5,1.143822,0.163403,-9.706144,-0.013963,0.020071,0.004363
8.52,1.209183,0.196084,-9.738825,-0.017453,0.017453,0.007854
8.54,1.143822,0.196084,-9.738825,-0.010472,0.015708,0.008727
8.56,1.209183,0.196084,-9.771505,-0.019199,0.023562,0.003491
8.58,1.176502,0.228764,-9.738825,-0.009599,0.028798,0.011345
8.6,1.143822,0.196084,-9.804186,-0.002618,0.017453,0.004363
8.62,1.176502,0.228764,-9.836866,0.008727,0.025307,0.007854
8.64,1.209183,0.196084,-9.771505,-0.020071,0.019199,0.006109
8.66,1.143822,0.130722,-9.771505,-0.021817,0.021817,-0.002618
8.68,1.209183,0.196084,-9.804186,-0.020944,0.012217,0.000873
8.7,1.176502,0.130722,-9.771505,-0.016581,0.011345,0.008727
8.72,1.111141,0.196084,-9.771505,-0.024435,0.019199,0.000873
8.74,1.209183,0.326806,-9.869547,-0.010472,0.017453,-0.002618
8.76,1.143822,0.196084,-9.804186,-0.019199,0.024435,-0.002618
8.78,1.176502,0.163403,-9.804186,-0.009599,0.02618,0.012217
8.8,1.111141,0.228764,-9.804186,-0.01309,0.02618,-0.001745
8.82,1.176502,0.196084,-9.738825,-0.022689,0.017453,0.005236
8.84,1.176502,0.163403,-9.771505,-0.01309,0.022689,0.004363
8.86,1.111141,0.196084,-9.771505,-0.015708,0.023562,-0.006981
8.88,1.176502,0.228764,-9.771505,-0.014835,0.018326,0.020071
8.9,1.209183,0.130722,-9.706144,-0.009599,0.010472,0.001745
8.92,1.176502,0.196084,-9.804186,-0.022689,0.021817,0.011345
8.94,1.143822,0.261445,-9.836866,-0.020071,0.017453,0.004363
8.96,1.143822,0.196084,-9.804186,-0.013963,0.011345,0.001745
8.98,1.209183,0.196084,-9.771505,-0.033161,0.015708,0.011345
9,1.111141,0.228764,-9.771505,-0.022689,0.017453,0.014835
9.02,1.176502,0.228764,-9.771505,-0.027925,0.019199,0.000873
9.04,1.04578,0.196084,-9.804186,-0.029671,0.023562,0.013963
9.06,1.143822,0.228764,-9.738825,-0.013963,0.02618,0.011345
9.08,1.143822,0.196084,-9.771505,-0.014835,0.011345,0.002618
9.1,1.209183,0.228764,-9.706144,-0.006109,0.024435,0.003491
9.12,1.143822,0.163403,-9.804186,-0.021817,0.014835,-0.005236
9.14,1.176502,0.130722,-9.771505,-0.015708,0.018326,0.002618
9.16,1.176502,0.196084,-9.804186,-0.016581,0.018326,0.008727
9.18,1.143822,0.196084,-9.738825,-0.016581,0.028798,0.003491
9.2,1.143822,0.196084,-9.771505,-0.006981,0.006981,0.013963
9.22,1.143822,0.163403,-9.836866,-0.01309,0.014835,0.009599
9.24,1.143822,0.163403,-9.869547,-0.020944,0.021817,0.005236
9.26,1.176502,0.228764,-9.771505,-0.016581,0.022689,0.017453
9.28,1.111141,0.228764,-9.771505,-0.013963,0.024435,0.005236
9.3,1.143822,0.261445,-9.804186,-0.016581,0.018326,0.006981
9.32,1.143822,0.163403,-9.804186,-0.012217,0.017453,0
9.34,1.176502,0.196084,-9.836866,-0.021817,0.008727,0.010472
9.36,1.176502,0.163403,-9.804186,-0.010472,0.024435,0.019199
9.38,1.176502,0.196084,-9.706144,-0.014835,0.015708,-0.008727
9.4,1.143822,0.228764,-9.771505,-0.025307,0.016581,0.01309
9.42,1.176502,0.261445,-9.738825,-0.027053,0.013963,0.012217
9.44,1.143822,0.228764,-9.771505,-0.040143,0.018326,0.001745
9.46,1.111141,0.228764,-9.771505,-0.032289,0.009599,0.012217
9.48,1.176502,0.228764,-9.738825,-0.022689,0.009599,-0.002618
9.5,1.176502,0.163403,-9.771505,-0.007854,0.023562,0.014835
9.52,1.209183,0.228764,-9.738825,-0.008727,0.020944,0.010472
9.54,1.241864,0.228764,-9.771505,-0.001745,0.011345,-0.002618
9.56,1.209183,0.196084,-9.738825,0.000873,0.023562,0.000873
9.58,1.241864,0.196084,-9.738825,-0.013963,0.021817,0.002618
9.6,1.111141,0.228764,-9.804186,-0.008727,0.006109,0.007854
9.62,1.111141,0.196084,-9.836866,-0.013963,0.022689,0.006109
9.64,1.176502,0.228764,-9.771505,-0.017453,0.019199,0.007854
9.66,1.143822,0.228764,-9.771505,-0.025307,0.019199,0
9.68,1.176502,0.294126,-9.771505,-0.010472,0.005236,0.006981
9.7,1.209183,0.228764,-9.804186,-0.02618,0.015708,0.011345
9.72,1.143822,0.228764,-9.771505,-0.027925,0.020071,0.009599
9.74,1.241864,0.228764,-9.836866,-0.02618,0.025307,0.012217
9.76,1.209183,0.196084,-9.771505,-0.020944,0.016581,-0.006109
9.78,1.143822,0.228764,-9.836866,-0.007854,0.01309,-0.002618
9.8,1.176502,0.196084,-9.804186,0.001745,0.012217,0.017453
9.82,1.07846,0.196084,-9.771505,0.004363,0.015708,0.004363
9.84,1.241864,0.196084,-9.706144,-0.007854,0.020071,0.005236
9.86,1.176502,0.196084,-9.836866,-0.017453,0.027925,0
9.88,1.143822,0.196084,-9.804186,-0.023562,0.012217,0.013963
9.9,1.209183,0.196084,-9.771505,-0.020944,0.016581,0.010472
9.92,1.07846,0.228764,-9.771505,-0.031416,0.032289,0.005236
9.94,1.143822,0.228764,-9.738825,-0.029671,0.01309,0.003491
9.96,1.176502,0.228764,-9.771505,-0.028798,0.022689,0.013963
9.98,1.209183,0.196084,-9.771505,-0.008727,0.016581,0.007854
10,1.143822,0.196084,-9.804186,-0.006109,0.017453,0.010472
10.02,1.176502,0.196084,-9.771505,-0.003491,0.010472,0.009599
10.04,1.176502,0.261445,-9.706144,-0.017453,0.01309,0.001745
10.06,1.143822,0.163403,-9.804186,-0.019199,0.019199,-0.003491
10.08,1.176502,0.196084,-9.771505,-0.025307,0.019199,0
10.1,1.176502,0.228764,-9.771505,-0.018326,0.007854,0.01309
10.12,1.143822,0.163403,-9.804186,-0.029671,0.008727,0.016581
10.14,1.143822,0.196084,-9.738825,-0.018326,0.015708,0.012217
10.16,1.176502,0.196084,-9.804186,-0.018326,0.025307,0.014835
10.18,1.176502,0.130722,-9.804186,-0.038397,0.02618,0.018326
10.2,1.143822,0.196084,-9.836866,-0.019199,0.022689,0.008727
10.22,1.209183,0.228764,-9.804186,-0.013963,0.020944,0.008727
10.24,1.209183,0.261445,-9.771505,-0.020071,0.022689,-0.000873
10.26,1.176502,0.163403,-9.738825,-0.018326,0.016581,0.002618
10.28,1.143822,0.196084,-9.771505,-0.019199,0.02618,-0.003491
10.3,1.176502,0.163403,-9.804186,-0.01309,0.012217,0
10.32,1.143822,0.163403,-9.804186,-0.012217,0.018326,0.005236
10.34,1.143822,0.163403,-9.771505,-0.006981,0.01309,0.011345
10.36,1.176502,0.130722,-9.706144,-0.023562,0.019199,0.009599
10.38,1.143822,0.228764,-9.836866,-0.018326,0.01309,0.006981
10.4,1.143822,0.163403,-9.771505,-0.020944,0.012217,0.017453
10.42,1.176502,0.261445,-9.771505,-0.019199,0.020071,0.015708
10.44,1.176502,0.196084,-9.738825,-0.015708,0.024435,0.002618
10.46,1.241864,0.196084,-9.836866,-0.016581,0.025307,0.016581
10.48,1.143822,0.196084,-9.804186,-0.01309,0.023562,0.012217
10.5,1.176502,0.261445,-9.706144,-0.018326,0.024435,0.008727
10.52,1.04578,0.196084,-9.804186,-0.008727,0.006981,0.01309
10.54,1.143822,0.196084,-9.836866,-0.012217,0.003491,-0.004363
10.56,1.111141,0.261445,-9.836866,-0.021817,0.021817,0.009599
10.58,1.143822,0.261445,-9.771505,-0.015708,0.019199,0.000873
10.6,1.143822,0.228764,-9.804186,-0.006109,0.007854,0.001745
10.62,1.143822,0.228764,-9.836866,-0.008727,0.016581,0
10.64,1.143822,0.228764,-9.804186,-0.011345,0.011345,0.014835
10.66,1.209183,0.196084,-9.804186,-0.010472,0.027053,0.014835
10.68,1.143822,0.228764,-9.804186,0.008727,0.019199,0.007854
10.7,1.176502,0.163403,-9.771505,-0.021817,0.020071,0.005236
10.72,1.176502,0.228764,-9.804186,-0.016581,0.02618,-0.005236
10.74,1.143822,0.228764,-9.706144,-0.011345,0.006109,0.008727
10.76,1.209183,-0.065361,-9.869547,-0.008727,0.019199,0.006981
10.78,0.555571,-1.307225,-9.902227,-0.024435,0.020071,0.001745
10.8,1.307225,0.947738,-9.836866,-0.030543,0.023562,0.006109
10.82,0.915057,0.490209,-9.804186,-0.054105,0.014835,0.009599
10.84,1.339905,1.862795,-9.706144,-0.040143,0.029671,0.006981
10.86,1.666712,2.549088,-9.542741,-0.035779,0.030543,0.006109
10.88,1.274544,0.686293,-9.869547,-0.027053,0.018326,0.001745
10.9,0.784335,-0.751654,-10.00027,-0.021817,0.024435,0.020944
10.92,1.274544,0.588251,-9.706144,0.002618,0.027925,0.006109
10.94,1.307225,0,-9.804186,0.020944,0.018326,0.009599
10.96,0.817016,-0.424848,-10.130992,0.008727,0.015708,-0.002618
10.98,1.013099,-0.424848,-10.03295,0.008727,0.020944,0.010472
11,1.111141,0,-9.771505,-0.005236,0.004363,-0.003491
11.02,1.307225,0.686293,-9.967589,-0.018326,0.020944,-0.007854
11.04,1.111141,0.882377,-9.869547,-0.031416,0.016581,0.007854
11.06,1.111141,0.620932,-9.771505,-0.043633,0.016581,0.004363
11.08,0.980419,-0.196084,-9.608102,-0.034907,0.01309,0.003491
11.1,1.07846,0.032681,-9.706144,-0.022689,0.021817,0.017453
11.12,1.241864,-0.163403,-9.51006,-0.006109,0.011345,0.008727
11.14,1.04578,-0.457529,-9.444699,-0.007854,0.023562,0.011345
11.16,1.013099,0.032681,-9.836866,0.003491,0.017453,0.014835
11.18,1.04578,0.228764,-9.804186,0.022689,0.023562,0.006109
11.2,1.241864,0.163403,-9.967589,0.016581,0.014835,0.004363
11.22,1.241864,0.653612,-9.608102,-0.005236,0.017453,0.011345
11.24,1.503309,0.588251,-9.608102,-0.018326,0.013963,0.003491
11.26,1.013099,0.261445,-9.738825,-0.047124,0.016581,0.015708
11.28,1.013099,0.163403,-9.640783,-0.030543,0.020944,0.002618
11.3,1.241864,0.228764,-9.771505,-0.040143,0.019199,0.007854
11.32,1.04578,-0.228764,-9.706144,-0.014835,0.015708,-0.002618
11.34,1.274544,0.098042,-9.869547,-0.010472,0.029671,0.007854
11.36,1.013099,0.294126,-9.608102,0.000873,0.020944,0.013963
11.38,1.437947,0.555571,-9.542741,-0.010472,0.01309,0.01309
11.4,1.307225,0.653612,-9.640783,0.014835,0.020071,0.005236
11.42,1.339905,0.620932,-9.836866,-0.006109,0.011345,0.001745
11.44,1.307225,0.52289,-9.673464,-0.002618,0.029671,-0.011345
11.46,1.176502,0.490209,-9.804186,-0.010472,0.007854,0.004363
11.48,1.470628,0.718974,-9.379338,-0.036652,0.019199,-0.004363
11.5,1.241864,-0.882377,-9.738825,-0.054105,0.012217,0.006981
11.52,0.098042,0.294126,-11.111411,-0.048869,0.027053,0.009599
11.54,1.307225,0.915057,-9.542741,-0.06545,0.017453,0.006981
11.56,2.516408,0,-8.4316,-0.058469,0,0.016581
11.58,5.228899,9.542741,-6.241998,-0.028798,0,0.031416
11.6,6.30736,9.902227,-4.281161,0.018326,0.018326,0.029671
11.62,1.274544,9.444699,-8.627684,0.03927,0.018326,0.02618
11.64,1.535989,-8.98717,-12.12451,0.05236,0.029671,0.016581
11.66,2.189601,-0.261445,-9.248615,0.037525,0.029671,0.001745
11.68,1.993518,-5.294261,-10.948008,0.003491,0.027925,-0.021817
11.7,0.326806,3.921674,-10.261715,0.003491,0.012217,-0.017453
11.72,2.12424,-2.058879,-10.00027,-0.024435,0.017453,-0.027925
11.74,1.732073,-1.830115,-9.575421,-0.074176,-0.005236,-0.021817
11.76,1.241864,-0.424848,-9.738825,-0.067195,0.024435,-0.018326
11.78,1.339905,-4.444564,-9.640783,-0.075049,0.008727,-0.006109
11.8,1.176502,-3.071978,-9.836866,-0.010472,0.022689,0.01309
11.82,1.437947,0.196084,-9.869547,-0.005236,0.015708,0.004363
11.84,1.405267,3.366104,-8.562323,0.048869,0.01309,0.024435
11.86,1.56867,-1.07846,-10.490479,0.03927,0.032289,0.010472
11.88,0.784335,-1.176502,-10.065631,0.036652,0.01309,0.028798
11.9,1.862795,0.718974,-9.934909,-0.002618,0.034907,0.020071
11.92,0.686293,0.424848,-9.608102,-0.020071,0.01309,0.005236
11.94,2.09156,1.372586,-8.366239,-0.050615,0.01309,0.009599
11.96,1.60135,0.555571,-10.130992,-0.068068,0.016581,-0.018326
11.98,1.503309,-0.915057,-9.379338,-0.063705,0.000873,-0.023562
12,1.470628,0.130722,-10.621202,-0.067195,0.01309,-0.019199
12.02,1.666712,-0.098042,-8.627684,-0.044506,0.015708,-0.023562
12.04,1.437947,-0.653612,-8.562323,-0.010472,0.017453,-0.006109
12.06,1.830115,2.679811,-10.55584,0.027925,0.041015,-0.005236
12.08,1.60135,-1.209183,-10.55584,0.030543,0.041888,-0.000873
12.1,1.928157,-0.490209,-8.823768,0.010472,0.009599,0.019199
12.12,1.699392,1.60135,-9.47738,0.007854,0.013963,0.004363
12.14,1.60135,-0.065361,-10.425117,-0.006981,0.032289,-0.007854
12.16,1.470628,-1.535989,-9.575421,-0.048869,0.023562,-0.012217
12.18,2.156921,1.960837,-8.95449,-0.071558,0.018326,-0.006109
12.2,2.058879,2.418366,-10.425117,-0.062832,0.022689,-0.025307
12.22,1.732073,-0.392167,-9.869547,-0.049742,0.003491,-0.023562
12.24,1.732073,-0.686293,-9.117893,-0.021817,0.005236,-0.023562
12.26,1.797434,0.490209,-9.47738,0.001745,0.009599,-0.033161
12.28,2.058879,0.620932,-10.588521,0.044506,0.021817,-0.034034
12.3,1.699392,-1.111141,-8.758406,0.059341,0.004363,-0.041888
12.32,2.09156,0.032681,-9.183254,0.028798,-0.010472,-0.035779
12.34,1.895476,0.980419,-10.196354,0.038397,0.001745,-0.041015
12.36,1.56867,-0.718974,-10.52316,0.006981,0.020944,-0.045379
12.38,1.732073,0.065361,-9.47738,-0.029671,0.018326,-0.036652
12.4,1.732073,0.555571,-9.608102,-0.047124,0.030543,-0.033161
12.42,1.535989,0.947738,-10.196354,-0.057596,0.02618,-0.042761
12.44,1.60135,-0.555571,-8.725725,-0.051487,-0.006109,-0.032289
12.46,1.56867,0.424848,-9.804186,-0.032289,0.027053,-0.030543
12.48,1.372586,1.470628,-9.215935,-0.018326,0.028798,-0.033161
12.5,1.307225,0.915057,-9.934909,0.010472,0.025307,-0.033161
12.52,1.666712,1.470628,-9.738825,0.009599,-0.000873,-0.047997
12.54,1.339905,1.928157,-8.627684,0.034907,-0.013963,-0.047124
12.56,1.666712,0.784335,-10.261715,0.014835,-0.006109,-0.056723
12.58,1.830115,-0.163403,-10.457798,0.021817,0.020071,-0.058469
12.6,2.026198,0.817016,-9.608102,-0.005236,0.019199,-0.06545
12.62,0.326806,0.392167,-10.03295,0.017453,0.016581,-0.073304
12.64,2.64713,0.686293,-9.412019,-0.020071,-0.016581,-0.068068
12.66,1.04578,-4.085077,-9.608102,0.001745,0.023562,-0.071558
12.68,0.228764,-3.529507,-10.163672,-0.001745,0.010472,-0.069813
12.7,0.163403,-5.490344,-10.00027,-0.025307,0.020071,-0.084648
12.72,2.549088,-0.424848,-9.47738,-0.017453,-0.000873,-0.092502
12.74,2.156921,5.424983,-9.771505,-0.020944,-0.016581,-0.090757
12.76,-0.196084,-5.653747,-10.425117,-0.018326,0.02618,-0.089884
12.78,1.764753,2.908575,-9.967589,-0.021817,0.010472,-0.089012
12.8,2.451046,1.862795,-8.268197,-0.010472,0.013963,-0.099484
12.82,-1.04578,-5.359622,-11.60162,-0.013963,0.02618,-0.110828
12.84,0,-0.098042,-10.915327,0.030543,0.02618,-0.116937
12.86,2.451046,5.490344,-8.856448,0.03927,0.016581,-0.118682
12.88,3.627549,6.078595,-8.333558,0.040143,0.010472,-0.1309
12.9,3.104659,4.313842,-7.255098,0.072431,0.020071,-0.138754
12.92,1.830115,0.130722,-8.823768,0.045379,-0.001745,-0.140499
12.94,1.830115,-2.418366,-10.392437,0.015708,-0.019199,-0.141372
12.96,1.209183,-1.503309,-9.706144,0.009599,-0.013963,-0.137008
12.98,1.04578,-2.254963,-9.150574,-0.016581,0.027053,-0.149226
13,2.058879,-2.320324,-9.052532,-0.034907,0.040143,-0.155334
13.02,2.026198,0.359487,-8.856448,-0.063705,0.014835,-0.16057
13.04,2.418366,2.189601,-9.085213,-0.045379,-0.006109,-0.149226
13.06,3.562188,4.640648,-8.595003,-0.01309,-0.023562,-0.150971
13.08,3.790952,7.222417,-6.764888,0.027925,0.000873,-0.142244
13.1,3.333423,5.751789,-8.46428,0.038397,0.020071,-0.171042
13.12,1.503309,4.2158,-9.542741,0.053233,0.020944,-0.164061
13.14,0.52289,-0.817016,-11.307494,0.068941,0.008727,-0.167552
13.16,-0.653612,-3.69291,-11.60162,0.048869,0.007854,-0.17366
13.18,-0.980419,-4.836732,-10.457798,0.028798,0.029671,-0.176278
13.2,0.098042,-2.810533,-9.47738,-0.012217,0.02618,-0.181514
13.22,2.385685,1.993518,-7.483862,-0.035779,0.007854,-0.17017
13.24,4.248481,7.974072,-6.699527,-0.080285,0.002618,-0.180642
13.26,3.562188,6.960972,-8.693045,-0.08203,-0.004363,-0.178024
13.28,2.320324,4.2158,-10.817286,-0.090757,0.015708,-0.185005
13.3,-0.751654,-4.509925,-11.863065,-0.068068,0.030543,-0.174533
13.32,-1.372586,-6.274679,-12.320594,-0.035779,0.02618,-0.164934
13.34,-1.993518,-7.810668,-11.732343,0.011345,0.034034,-0.171042
13.36,-2.254963,-8.137474,-12.255233,0.035779,0.046251,-0.171915
13.38,0.52289,3.431465,-9.869547,0.043633,0.027925,-0.174533
13.4,-0.653612,4.085077,-10.03295,0.041015,-0.010472,-0.17017
13.42,3.496826,5.196218,-7.712626,0.071558,0.010472,-0.177151
13.44,1.176502,7.059014,-7.549223,0.027053,0.024435,-0.187623
13.46,0.490209,3.987036,-8.725725,0.034907,0.047997,-0.211185
13.48,1.895476,8.95449,-6.895611,-0.007854,0.012217,-0.194604
13.5,1.993518,-2.581769,-9.738825,-0.017453,0.012217,-0.201586
13.52,1.307225,-2.12424,-11.046049,-0.005236,0.001745,-0.200713
13.54,1.830115,1.928157,-7.745307,-0.024435,0.012217,-0.210312
13.56,1.176502,-3.366104,-10.784605,-0.003491,-0.004363,-0.214676
13.58,1.470628,3.888994,-9.215935,0.000873,-0.000873,-0.207694
13.6,0.980419,2.875895,-10.588521,0.022689,0.031416,-0.197222
13.62,1.666712,-4.836732,-10.00027,0.005236,0.047997,-0.212058
13.64,1.437947,4.019716,-8.758406,0.042761,0.025307,-0.22602
13.66,1.339905,3.987036,-10.719243,0.020944,0.020071,-0.219911
13.68,1.830115,-3.431465,-10.359756,0.030543,-0.019199,-0.211185
13.7,1.176502,1.176502,-8.595003,0.004363,0.006109,-0.237365
13.72,1.013099,0.620932,-8.202836,0.010472,0.016581,-0.22602
13.74,1.111141,-0.261445,-9.412019,-0.056723,0.057596,-0.235619
13.76,1.470628,-0.751654,-8.95449,-0.051487,0.031416,-0.241728
13.78,1.895476,-2.712492,-10.686563,-0.045379,0.019199,-0.243473
13.8,1.732073,0.196084,-10.098311,0.004363,-0.027053,-0.240855
13.82,1.993518,4.019716,-10.229034,0.041888,-0.002618,-0.2522
13.84,1.797434,-2.385685,-9.673464,0.053233,0.010472,-0.253945
13.86,0.751654,-1.372586,-10.098311,0.084648,0.033161,-0.2522
13.88,1.274544,0.718974,-8.4316,0.076794,0.040143,-0.269653
13.9,1.60135,1.339905,-8.496962,0.076794,0.028798,-0.267908
13.92,1.209183,-1.111141,-9.967589,0.041888,-0.000873,-0.279253
13.94,1.60135,0.032681,-9.346658,0.006981,-0.009599,-0.270526
13.96,1.307225,-0.065361,-9.836866,-0.027053,0.012217,-0.294961
13.98,1.372586,-0.032681,-9.47738,-0.010472,0.015708,-0.292343
14,1.634031,0.947738,-10.686563,-0.02618,0.013963,-0.308923
14.02,1.274544,1.56867,-10.163672,0.004363,0.044506,-0.301069
14.04,1.111141,-0.326806,-9.248615,0.021817,0.040143,-0.298451
14.06,1.634031,1.764753,-8.496962,0.053233,0.038397,-0.321141
14.08,1.111141,-3.627549,-8.627684,0.062832,0.020071,-0.324631
14.1,1.732073,2.287643,-10.294395,0.083776,0.018326,-0.341212
14.12,1.56867,-0.163403,-11.666982,0.10472,0.002618,-0.349939
14.14,1.437947,0.359487,-9.379338,0.06545,-0.006109,-0.34383
14.16,1.372586,0.52289,-9.085213,0.037525,0.007854,-0.36041
14.18,1.04578,-1.60135,-8.889129,0.036652,0.016581,-0.345575
14.2,1.830115,2.026198,-9.215935,-0.02618,0.036652,-0.376118
14.22,1.764753,1.732073,-10.359756,-0.011345,0.030543,-0.376991
14.24,1.699392,1.372586,-11.176772,-0.025307,0.009599,-0.353429
14.26,2.320324,-2.287643,-10.098311,-0.017453,-0.004363,-0.363028
14.28,1.470628,0.751654,-8.333558,0.049742,0.000873,-0.3735
14.3,1.535989,1.666712,-9.738825,0.040143,0.041888,-0.379609
14.32,2.12424,2.189601,-11.405537,0.041888,0.063705,-0.368264
14.34,2.320324,5.196218,-9.869547,0.047124,0.030543,-0.381354
14.36,1.07846,-1.437947,-9.183254,0.041015,-0.004363,-0.379609
14.38,1.470628,1.928157,-9.575421,0.066323,-0.015708,-0.377864
14.4,1.470628,-0.620932,-9.934909,0.062832,0.030543,-0.397935
14.42,1.503309,-1.013099,-9.738825,0.045379,0.058469,-0.400553
14.44,1.535989,1.60135,-9.869547,0.043633,0.020071,-0.402298
14.46,1.405267,-0.424848,-8.137474,0.042761,-0.023562,-0.403171
14.48,2.254963,1.830115,-9.542741,0.016581,-0.017453,-0.401426
14.5,0.882377,-0.065361,-10.00027,0.006109,0.017453,-0.413643
14.52,2.418366,-0.032681,-10.490479,-0.011345,0.037525,-0.400553
